Facility Name,Facility ID,State,Measure Name,Number of Discharges,Excess Readmission Ratio,Number of Readmissions,HCAHPS Measure ID,HCAHPS Question,HCAHPS Answer Description,Patient Survey Star Rating,Number of Completed Surveys,Survey Response Rate Percent
CARILION MEDICAL CENTER,490024,VA,READM-30-HF-HRRP,1040.0,0.9372,188,H_STAR_RATING,Summary star rating,Summary star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-COPD-HRRP,210.0,0.9576,37,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-COPD-HRRP,210.0,0.9576,37,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-COPD-HRRP,210.0,0.9576,37,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-COPD-HRRP,210.0,0.9576,37,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-COPD-HRRP,210.0,0.9576,37,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-COPD-HRRP,210.0,0.9576,37,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-COPD-HRRP,210.0,0.9576,37,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-COPD-HRRP,210.0,0.9576,37,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-COPD-HRRP,210.0,0.9576,37,H_STAR_RATING,Summary star rating,Summary star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-CABG-HRRP,193.0,0.9108,16,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-CABG-HRRP,193.0,0.9108,16,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-CABG-HRRP,193.0,0.9108,16,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-CABG-HRRP,193.0,0.9108,16,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-CABG-HRRP,193.0,0.9108,16,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-CABG-HRRP,193.0,0.9108,16,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-CABG-HRRP,193.0,0.9108,16,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-CABG-HRRP,193.0,0.9108,16,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-CABG-HRRP,193.0,0.9108,16,H_STAR_RATING,Summary star rating,Summary star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-AMI-HRRP,527.0,0.9719,64,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-AMI-HRRP,527.0,0.9719,64,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-AMI-HRRP,527.0,0.9719,64,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-AMI-HRRP,527.0,0.9719,64,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-AMI-HRRP,527.0,0.9719,64,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-AMI-HRRP,527.0,0.9719,64,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-AMI-HRRP,527.0,0.9719,64,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,3.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-AMI-HRRP,527.0,0.9719,64,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,967.0,20.0
CARILION MEDICAL CENTER,490024,VA,READM-30-AMI-HRRP,527.0,0.9719,64,H_STAR_RATING,Summary star rating,Summary star rating,3.0,967.0,20.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-PN-HRRP,311.0,1.0536,63,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-PN-HRRP,311.0,1.0536,63,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-PN-HRRP,311.0,1.0536,63,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-PN-HRRP,311.0,1.0536,63,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-PN-HRRP,311.0,1.0536,63,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,2.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-PN-HRRP,311.0,1.0536,63,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-PN-HRRP,311.0,1.0536,63,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-PN-HRRP,311.0,1.0536,63,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-PN-HRRP,311.0,1.0536,63,H_STAR_RATING,Summary star rating,Summary star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-HF-HRRP,555.0,0.9399,110,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-HF-HRRP,555.0,0.9399,110,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-HF-HRRP,555.0,0.9399,110,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-HF-HRRP,555.0,0.9399,110,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-HF-HRRP,555.0,0.9399,110,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,2.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-HF-HRRP,555.0,0.9399,110,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-HF-HRRP,555.0,0.9399,110,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-HF-HRRP,555.0,0.9399,110,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-HF-HRRP,555.0,0.9399,110,H_STAR_RATING,Summary star rating,Summary star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-COPD-HRRP,76.0,0.9758,11,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-COPD-HRRP,76.0,0.9758,11,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-COPD-HRRP,76.0,0.9758,11,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-COPD-HRRP,76.0,0.9758,11,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-COPD-HRRP,76.0,0.9758,11,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,2.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-COPD-HRRP,76.0,0.9758,11,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-COPD-HRRP,76.0,0.9758,11,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-COPD-HRRP,76.0,0.9758,11,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-COPD-HRRP,76.0,0.9758,11,H_STAR_RATING,Summary star rating,Summary star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-CABG-HRRP,112.0,1.0572,15,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-CABG-HRRP,112.0,1.0572,15,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-CABG-HRRP,112.0,1.0572,15,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-CABG-HRRP,112.0,1.0572,15,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-CABG-HRRP,112.0,1.0572,15,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,2.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-CABG-HRRP,112.0,1.0572,15,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-CABG-HRRP,112.0,1.0572,15,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-CABG-HRRP,112.0,1.0572,15,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-CABG-HRRP,112.0,1.0572,15,H_STAR_RATING,Summary star rating,Summary star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-AMI-HRRP,157.0,0.9803,20,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-AMI-HRRP,157.0,0.9803,20,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-AMI-HRRP,157.0,0.9803,20,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-AMI-HRRP,157.0,0.9803,20,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-AMI-HRRP,157.0,0.9803,20,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,2.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-AMI-HRRP,157.0,0.9803,20,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-AMI-HRRP,157.0,0.9803,20,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-AMI-HRRP,157.0,0.9803,20,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,1874.0,15.0
MEDICAL COLLEGE OF VIRGINIA HOSPITALS,490032,VA,READM-30-AMI-HRRP,157.0,0.9803,20,H_STAR_RATING,Summary star rating,Summary star rating,4.0,1874.0,15.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-PN-HRRP,177.0,0.9998,24,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-PN-HRRP,177.0,0.9998,24,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-PN-HRRP,177.0,0.9998,24,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-PN-HRRP,177.0,0.9998,24,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-PN-HRRP,177.0,0.9998,24,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,5.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-PN-HRRP,177.0,0.9998,24,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-PN-HRRP,177.0,0.9998,24,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-PN-HRRP,177.0,0.9998,24,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-PN-HRRP,177.0,0.9998,24,H_STAR_RATING,Summary star rating,Summary star rating,4.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-HF-HRRP,182.0,1.031,38,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-HF-HRRP,182.0,1.031,38,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-HF-HRRP,182.0,1.031,38,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-HF-HRRP,182.0,1.031,38,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-HF-HRRP,182.0,1.031,38,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,5.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-HF-HRRP,182.0,1.031,38,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-HF-HRRP,182.0,1.031,38,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-HF-HRRP,182.0,1.031,38,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,277.0,17.0
WARREN MEMORIAL HOSPITAL,490033,VA,READM-30-HF-HRRP,182.0,1.031,38,H_STAR_RATING,Summary star rating,Summary star rating,4.0,277.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-PN-HRRP,155.0,1.0152,23,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,5.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-PN-HRRP,155.0,1.0152,23,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-PN-HRRP,155.0,1.0152,23,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,4.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-PN-HRRP,155.0,1.0152,23,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-PN-HRRP,155.0,1.0152,23,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-PN-HRRP,155.0,1.0152,23,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,5.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-PN-HRRP,155.0,1.0152,23,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-PN-HRRP,155.0,1.0152,23,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-PN-HRRP,155.0,1.0152,23,H_STAR_RATING,Summary star rating,Summary star rating,4.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-HF-HRRP,137.0,1.0011,26,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,5.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-HF-HRRP,137.0,1.0011,26,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-HF-HRRP,137.0,1.0011,26,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,4.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-HF-HRRP,137.0,1.0011,26,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-HF-HRRP,137.0,1.0011,26,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-HF-HRRP,137.0,1.0011,26,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,5.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-HF-HRRP,137.0,1.0011,26,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-HF-HRRP,137.0,1.0011,26,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,217.0,17.0
RIVERSIDE SHORE MEMORIAL HOSPITAL,490037,VA,READM-30-HF-HRRP,137.0,1.0011,26,H_STAR_RATING,Summary star rating,Summary star rating,4.0,217.0,17.0
SMYTH COUNTY COMMUNITY HOSPITAL,490038,VA,READM-30-PN-HRRP,112.0,0.9766,14,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,208.0,24.0
SMYTH COUNTY COMMUNITY HOSPITAL,490038,VA,READM-30-PN-HRRP,112.0,0.9766,14,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,208.0,24.0
SMYTH COUNTY COMMUNITY HOSPITAL,490038,VA,READM-30-PN-HRRP,112.0,0.9766,14,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,208.0,24.0
SMYTH COUNTY COMMUNITY HOSPITAL,490038,VA,READM-30-PN-HRRP,112.0,0.9766,14,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,208.0,24.0
SMYTH COUNTY COMMUNITY HOSPITAL,490038,VA,READM-30-PN-HRRP,112.0,0.9766,14,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,208.0,24.0
SMYTH COUNTY COMMUNITY HOSPITAL,490038,VA,READM-30-PN-HRRP,112.0,0.9766,14,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3.0,208.0,24.0
SMYTH COUNTY COMMUNITY HOSPITAL,490038,VA,READM-30-PN-HRRP,112.0,0.9766,14,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,3.0,208.0,24.0
SMYTH COUNTY COMMUNITY HOSPITAL,490038,VA,READM-30-PN-HRRP,112.0,0.9766,14,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,3.0,208.0,24.0
SMYTH COUNTY COMMUNITY HOSPITAL,490038,VA,READM-30-PN-HRRP,112.0,0.9766,14,H_STAR_RATING,Summary star rating,Summary star rating,3.0,208.0,24.0
INOVA ALEXANDRIA HOSPITAL,490040,VA,READM-30-PN-HRRP,482.0,0.966,72,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,596.0,17.0
INOVA ALEXANDRIA HOSPITAL,490040,VA,READM-30-PN-HRRP,482.0,0.966,72,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,596.0,17.0
INOVA ALEXANDRIA HOSPITAL,490040,VA,READM-30-PN-HRRP,482.0,0.966,72,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,596.0,17.0
INOVA ALEXANDRIA HOSPITAL,490040,VA,READM-30-PN-HRRP,482.0,0.966,72,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,596.0,17.0
